Date,Customer_ID,Gender,Age,Location,Category,Product,Quantity,Unit_Price,Revenue
2025-05-28,CUST9261,Female,29,Hyderabad,Groceries,Rice,4,63.22,252.88
2025-05-22,CUST9262,Male,54,Delhi,Furniture,Table,5,6063.28,30316.4
2025-05-16,CUST9263,Female,28,Bangalore,Electronics,Laptop,1,48419.82,48419.82
2025-05-02,CUST9264,Male,35,Bangalore,Furniture,Table,2,6503.28,13006.56
2025-05-25,CUST9265,Male,29,Mumbai,Electronics,Camera,2,30916.09,61832.18
2025-05-04,CUST9266,Female,31,Hyderabad,Sports,Basketball,2,769.87,1539.74
2025-05-02,CUST9267,Female,18,Bangalore,Electronics,Gaming Console,5,37746.94,188734.7
2025-05-09,CUST9268,Male,23,Mumbai,Electronics,Camera,5,31620.68,158103.4
2025-05-19,CUST9269,Male,45,Hyderabad,Clothing,Hoodie,1,2432.37,2432.37
2025-05-23,CUST9270,Male,19,Pune,Sports,Dumbbells,4,1976.55,7906.2
2025-05-06,CUST9271,Male,52,Delhi,Furniture,TV Unit,6,9051.18,54307.08
2025-05-23,CUST9272,Male,38,Delhi,Groceries,Eggs,1,76.2,76.2
2025-05-03,CUST9273,Female,30,Nagpur,Sports,Treadmill,1,37938.98,37938.98
2025-05-15,CUST9274,Male,35,Hyderabad,Sports,Cricket Bat,1,2730.86,2730.86
2025-05-17,CUST9275,Female,27,Delhi,Beauty,Face Wash,3,229.3,687.9
2025-05-23,CUST9276,Male,39,Bangalore,Furniture,Dining Set,2,24680.99,49361.98
2025-05-12,CUST9277,Male,34,Hyderabad,Beauty,Body Lotion,3,408.25,1224.75
2025-05-16,CUST9278,Female,18,Hyderabad,Sports,Cycling Helmet,6,1087.27,6523.62
2025-05-19,CUST9279,Male,57,Bangalore,Furniture,Sofa,6,24478.47,146870.82
2025-05-08,CUST9280,Male,48,Delhi,Beauty,Shampoo,1,365.69,365.69
2025-05-23,CUST9281,Female,20,Hyderabad,Sports,Dumbbells,4,1579.87,6319.48
2025-05-02,CUST9282,Male,22,Delhi,Sports,Skipping Rope,6,234.44,1406.64
2025-05-18,CUST9283,Male,38,Mumbai,Furniture,TV Unit,5,7295.55,36477.75
2025-05-04,CUST9284,Male,25,Bangalore,Clothing,Jacket,6,3212.69,19276.14
2025-05-22,CUST9285,Female,37,Bangalore,Furniture,Bed,2,40137.39,80274.78
2025-05-19,CUST9286,Male,19,Bangalore,Electronics,Tablet,2,15730.24,31460.48
2025-05-24,CUST9287,Male,53,Pune,Groceries,Sugar,4,39.23,156.92
2025-05-01,CUST9288,Male,34,Bangalore,Electronics,Tablet,4,18023.37,72093.48
2025-05-20,CUST9289,Male,58,Hyderabad,Furniture,Chair,6,3214.51,19287.06
2025-05-17,CUST9290,Female,49,Nagpur,Groceries,Bread,5,44.61,223.05
2025-05-07,CUST9291,Female,42,Pune,Furniture,Sofa,5,28653.82,143269.1
2025-05-15,CUST9292,Female,24,Delhi,Beauty,Sunscreen,1,665.09,665.09
2025-05-23,CUST9293,Female,35,Nagpur,Sports,Treadmill,6,33268.78,199612.68
2025-05-09,CUST9294,Female,26,Pune,Electronics,Camera,6,32090.62,192543.72
2025-05-26,CUST9295,Female,55,Nagpur,Clothing,Jacket,5,3976.6,19883.0
2025-05-27,CUST9296,Male,53,Pune,Clothing,Jeans,5,1612.21,8061.05
2025-05-08,CUST9297,Male,34,Bangalore,Electronics,Smartphone,3,25265.73,75797.19
2025-05-22,CUST9298,Female,30,Bangalore,Electronics,Gaming Console,5,42945.47,214727.35
2025-05-17,CUST9299,Female,33,Hyderabad,Electronics,Camera,4,33221.26,132885.04
2025-05-07,CUST9300,Female,60,Hyderabad,Furniture,Table,5,5504.47,27522.35
2025-05-26,CUST9301,Male,21,Mumbai,Electronics,Bluetooth Speaker,6,2826.92,16961.52
2025-05-25,CUST9302,Female,36,Nagpur,Groceries,Milk,3,29.29,87.87
2025-05-28,CUST9303,Female,55,Nagpur,Beauty,Shampoo,1,382.18,382.18
2025-05-20,CUST9304,Male,44,Bangalore,Beauty,Sunscreen,5,530.68,2653.4
2025-05-10,CUST9305,Female,26,Delhi,Electronics,Laptop,5,52865.27,264326.35
2025-05-14,CUST9306,Male,58,Mumbai,Furniture,Sofa,4,26460.35,105841.4
2025-05-28,CUST9307,Male,33,Bangalore,Electronics,Laptop,5,56872.06,284360.3
2025-05-15,CUST9308,Female,30,Bangalore,Beauty,Perfume,4,1654.48,6617.92
2025-05-27,CUST9309,Male,30,Bangalore,Electronics,Smartwatch,6,8722.84,52337.04
2025-05-18,CUST9310,Male,53,Hyderabad,Beauty,Lipstick,3,635.45,1906.35
2025-05-20,CUST9311,Male,58,Bangalore,Furniture,Bed,2,33208.92,66417.84
2025-05-23,CUST9312,Male,35,Delhi,Beauty,Sunscreen,2,522.45,1044.9
2025-05-14,CUST9313,Female,32,Delhi,Beauty,Sunscreen,2,543.01,1086.02
2025-05-17,CUST9314,Female,21,Hyderabad,Sports,Cycling Helmet,5,1198.66,5993.3
2025-05-19,CUST9315,Female,50,Delhi,Furniture,Dining Set,1,20732.92,20732.92
2025-05-24,CUST9316,Female,29,Hyderabad,Beauty,Shampoo,1,374.92,374.92
2025-05-26,CUST9317,Female,27,Bangalore,Sports,Cycling Helmet,3,1284.17,3852.51
2025-05-20,CUST9318,Female,18,Delhi,Sports,Dumbbells,3,1792.95,5378.85
2025-05-20,CUST9319,Female,39,Mumbai,Groceries,Eggs,4,70.37,281.48
2025-05-13,CUST9320,Male,28,Delhi,Sports,Treadmill,2,35159.63,70319.26
2025-05-18,CUST9321,Male,20,Mumbai,Sports,Cricket Bat,6,2626.42,15758.52
2025-05-06,CUST9322,Male,35,Nagpur,Sports,Football,2,961.79,1923.58
2025-05-27,CUST9323,Female,31,Bangalore,Electronics,Laptop,3,49211.42,147634.26
2025-05-27,CUST9324,Female,21,Delhi,Electronics,Smartwatch,1,6982.93,6982.93
2025-05-19,CUST9325,Male,47,Nagpur,Groceries,Milk,1,31.71,31.71
2025-05-21,CUST9326,Female,24,Pune,Clothing,T-Shirt,3,691.14,2073.42
2025-05-17,CUST9327,Male,29,Mumbai,Sports,Skipping Rope,2,273.06,546.12
2025-05-06,CUST9328,Female,44,Mumbai,Furniture,Cupboard,4,16508.02,66032.08
2025-05-27,CUST9329,Female,46,Delhi,Beauty,Sunscreen,2,586.03,1172.06
2025-05-24,CUST9330,Male,42,Bangalore,Furniture,Chair,2,3334.32,6668.64
2025-05-18,CUST9331,Male,38,Mumbai,Furniture,Dining Set,5,19850.53,99252.65
2025-05-03,CUST9332,Male,28,Mumbai,Sports,Yoga Mat,1,627.56,627.56
2025-05-22,CUST9333,Male,26,Hyderabad,Sports,Cycling Helmet,6,1226.96,7361.76
2025-05-09,CUST9334,Female,22,Mumbai,Electronics,Camera,2,30119.66,60239.32
2025-05-09,CUST9335,Female,52,Pune,Groceries,Sugar,6,41.84,251.04
2025-05-09,CUST9336,Female,45,Pune,Furniture,TV Unit,2,8265.18,16530.36
2025-05-24,CUST9337,Female,33,Bangalore,Groceries,Vegetables,1,43.13,43.13
2025-05-21,CUST9338,Male,30,Bangalore,Electronics,Bluetooth Speaker,2,2301.68,4603.36
2025-05-21,CUST9339,Male,21,Pune,Electronics,Smartwatch,6,8063.14,48378.84
2025-05-19,CUST9340,Male,59,Mumbai,Furniture,Cupboard,1,15784.76,15784.76
2025-05-10,CUST9341,Female,52,Mumbai,Groceries,Rice,4,64.21,256.84
2025-05-02,CUST9342,Female,31,Hyderabad,Electronics,Gaming Console,6,36836.87,221021.22
2025-05-03,CUST9343,Male,33,Delhi,Sports,Treadmill,4,37140.6,148562.4
2025-05-24,CUST9344,Male,40,Bangalore,Clothing,Dress,6,2786.47,16718.82
2025-05-02,CUST9345,Female,32,Hyderabad,Electronics,Tablet,4,17389.83,69559.32
2025-05-20,CUST9346,Male,20,Nagpur,Sports,Treadmill,2,33746.31,67492.62
2025-05-28,CUST9347,Female,26,Bangalore,Clothing,Jeans,1,1823.8,1823.8
2025-05-26,CUST9348,Male,23,Bangalore,Groceries,Fruits,5,91.94,459.7
2025-05-22,CUST9349,Male,55,Bangalore,Groceries,Cooking Oil,5,172.92,864.6
2025-05-25,CUST9350,Female,49,Hyderabad,Clothing,Dress,3,2881.71,8645.13
2025-05-11,CUST9351,Female,18,Mumbai,Electronics,Smartwatch,1,8611.51,8611.51
2025-05-14,CUST9352,Female,18,Bangalore,Electronics,Laptop,3,42884.38,128653.14
2025-05-05,CUST9353,Male,18,Mumbai,Electronics,Headphones,6,2648.3,15889.8
2025-05-17,CUST9354,Female,42,Bangalore,Furniture,Chair,2,2718.69,5437.38
2025-05-24,CUST9355,Male,55,Nagpur,Beauty,Moisturizer,3,445.04,1335.12
2025-05-15,CUST9356,Female,21,Nagpur,Sports,Yoga Mat,6,645.28,3871.68
2025-05-13,CUST9357,Female,25,Delhi,Electronics,Laptop,1,52062.62,52062.62
2025-05-28,CUST9358,Female,43,Pune,Furniture,Dining Set,4,22092.46,88369.84
2025-05-08,CUST9359,Female,23,Bangalore,Sports,Yoga Mat,5,661.94,3309.7
2025-05-10,CUST9360,Female,38,Bangalore,Furniture,Bookshelf,3,4408.06,13224.18
2025-05-10,CUST9361,Female,35,Pune,Clothing,T-Shirt,4,710.52,2842.08
2025-05-10,CUST9362,Female,22,Hyderabad,Clothing,Hoodie,3,2299.22,6897.66
2025-05-07,CUST9363,Female,23,Pune,Clothing,Jacket,6,3375.79,20254.74
2025-05-11,CUST9364,Female,51,Pune,Clothing,Track Pants,6,1037.55,6225.3
2025-05-10,CUST9365,Male,47,Delhi,Beauty,Face Wash,5,237.98,1189.9
2025-05-20,CUST9366,Male,40,Nagpur,Clothing,Dress,6,3130.79,18784.74
2025-05-24,CUST9367,Female,22,Nagpur,Groceries,Vegetables,3,49.61,148.83
2025-05-02,CUST9368,Female,30,Pune,Sports,Cricket Bat,2,2807.38,5614.76
2025-05-12,CUST9369,Female,39,Nagpur,Groceries,Vegetables,2,49.37,98.74
2025-05-19,CUST9370,Male,27,Bangalore,Clothing,Track Pants,2,1338.73,2677.46
2025-05-10,CUST9371,Male,47,Pune,Groceries,Vegetables,4,50.66,202.64
2025-05-17,CUST9372,Male,18,Delhi,Electronics,Smartphone,3,26892.6,80677.8
2025-05-21,CUST9373,Female,18,Delhi,Electronics,Headphones,2,3366.1,6732.2
2025-05-04,CUST9374,Female,31,Hyderabad,Sports,Cricket Bat,2,2357.42,4714.84
2025-05-19,CUST9375,Female,40,Pune,Groceries,Rice,2,66.3,132.6
2025-05-07,CUST9376,Female,27,Mumbai,Electronics,Camera,2,38207.2,76414.4
2025-05-04,CUST9377,Male,22,Bangalore,Electronics,Smartwatch,6,6912.45,41474.7
2025-05-18,CUST9378,Male,35,Bangalore,Electronics,Laptop,2,56429.66,112859.32
2025-05-27,CUST9379,Female,33,Hyderabad,Electronics,Laptop,5,51520.9,257604.5
2025-05-14,CUST9380,Female,18,Nagpur,Sports,Basketball,4,942.36,3769.44
2025-05-20,CUST9381,Male,24,Mumbai,Sports,Treadmill,4,33114.65,132458.6
2025-05-20,CUST9382,Male,23,Hyderabad,Sports,Yoga Mat,2,760.58,1521.16
2025-05-20,CUST9383,Female,36,Bangalore,Furniture,Table,3,5458.63,16375.89
2025-05-10,CUST9384,Female,50,Nagpur,Clothing,Kurta,2,1506.86,3013.72
2025-05-01,CUST9385,Male,51,Delhi,Clothing,Dress,3,3199.49,9598.47
2025-05-28,CUST9386,Male,29,Bangalore,Electronics,Camera,5,34088.7,170443.5
2025-05-24,CUST9387,Male,25,Mumbai,Electronics,Smartwatch,1,7067.96,7067.96
2025-05-12,CUST9388,Female,19,Mumbai,Sports,Basketball,4,780.92,3123.68
2025-05-18,CUST9389,Female,42,Mumbai,Clothing,Dress,3,2635.64,7906.92
2025-05-05,CUST9390,Female,20,Delhi,Electronics,Bluetooth Speaker,4,2718.5,10874.0
2025-05-09,CUST9391,Female,51,Hyderabad,Clothing,Shoes,6,2127.33,12763.98
2025-05-06,CUST9392,Male,18,Pune,Sports,Football,1,779.41,779.41
2025-05-22,CUST9393,Female,54,Mumbai,Furniture,TV Unit,2,9024.93,18049.86
2025-05-16,CUST9394,Female,30,Bangalore,Sports,Treadmill,2,33654.75,67309.5
2025-05-01,CUST9395,Male,48,Pune,Groceries,Vegetables,5,56.52,282.6
2025-05-08,CUST9396,Female,31,Nagpur,Groceries,Vegetables,4,47.66,190.64
2025-05-20,CUST9397,Male,36,Delhi,Beauty,Body Lotion,3,405.6,1216.8
2025-05-01,CUST9398,Male,18,Pune,Electronics,Laptop,2,46261.3,92522.6
2025-05-13,CUST9399,Male,48,Hyderabad,Beauty,Shampoo,4,380.65,1522.6
2025-05-10,CUST9400,Female,43,Hyderabad,Beauty,Perfume,5,1487.56,7437.8
2025-05-24,CUST9401,Female,34,Delhi,Electronics,Tablet,1,17913.95,17913.95
2025-05-02,CUST9402,Female,22,Mumbai,Electronics,Bluetooth Speaker,6,2591.49,15548.94
2025-05-22,CUST9403,Female,52,Nagpur,Furniture,Cupboard,5,19886.03,99430.15
2025-05-10,CUST9404,Female,21,Bangalore,Electronics,Gaming Console,6,39010.57,234063.42
2025-05-26,CUST9405,Male,47,Delhi,Furniture,Table,6,6056.0,36336.0
2025-05-15,CUST9406,Male,27,Delhi,Electronics,Headphones,3,2552.87,7658.61
2025-05-08,CUST9407,Male,22,Pune,Clothing,Shoes,5,2482.45,12412.25
2025-05-05,CUST9408,Female,30,Pune,Beauty,Perfume,5,1437.13,7185.65
2025-05-27,CUST9409,Female,25,Bangalore,Sports,Treadmill,3,39300.58,117901.74
2025-05-28,CUST9410,Female,44,Bangalore,Groceries,Vegetables,3,51.04,153.12
2025-05-12,CUST9411,Male,26,Mumbai,Groceries,Milk,1,34.04,34.04
2025-05-18,CUST9412,Male,34,Mumbai,Electronics,Tablet,5,17219.17,86095.85
2025-05-13,CUST9413,Male,31,Nagpur,Sports,Dumbbells,5,1814.46,9072.3
2025-05-08,CUST9414,Male,22,Mumbai,Electronics,Tablet,3,15846.05,47538.15
2025-05-22,CUST9415,Male,40,Bangalore,Furniture,Bookshelf,6,4646.78,27880.68
2025-05-18,CUST9416,Female,35,Delhi,Furniture,Bookshelf,1,4954.47,4954.47
2025-05-09,CUST9417,Male,59,Nagpur,Furniture,Chair,2,3297.58,6595.16
2025-05-06,CUST9418,Male,23,Pune,Groceries,Sugar,3,39.31,117.93
2025-05-09,CUST9419,Female,48,Bangalore,Beauty,Body Lotion,6,381.2,2287.2
2025-05-03,CUST9420,Male,48,Delhi,Beauty,Sunscreen,6,544.88,3269.28
2025-05-27,CUST9421,Female,45,Hyderabad,Groceries,Fruits,5,70.17,350.85
2025-05-22,CUST9422,Female,45,Nagpur,Groceries,Milk,3,28.52,85.56
2025-05-25,CUST9423,Male,55,Hyderabad,Beauty,Body Lotion,3,358.5,1075.5
2025-05-27,CUST9424,Male,50,Mumbai,Clothing,T-Shirt,3,905.19,2715.57
2025-05-23,CUST9425,Male,27,Delhi,Electronics,Tablet,1,18346.87,18346.87
2025-05-01,CUST9426,Female,44,Bangalore,Furniture,Table,1,6085.03,6085.03
2025-05-17,CUST9427,Male,35,Pune,Furniture,Cupboard,3,19222.25,57666.75
2025-05-15,CUST9428,Female,59,Delhi,Furniture,Chair,1,3253.08,3253.08
2025-05-21,CUST9429,Male,57,Pune,Furniture,TV Unit,5,6889.51,34447.55
2025-05-16,CUST9430,Female,20,Delhi,Sports,Basketball,1,749.35,749.35
2025-05-22,CUST9431,Male,28,Bangalore,Electronics,Bluetooth Speaker,3,2645.56,7936.68
2025-05-22,CUST9432,Male,31,Pune,Electronics,Bluetooth Speaker,4,2479.09,9916.36
2025-05-24,CUST9433,Female,33,Pune,Sports,Basketball,5,806.61,4033.05
2025-05-17,CUST9434,Male,32,Nagpur,Groceries,Bread,3,35.75,107.25
2025-05-10,CUST9435,Male,24,Nagpur,Groceries,Fruits,3,90.75,272.25
2025-05-18,CUST9436,Female,21,Hyderabad,Beauty,Shampoo,5,379.94,1899.7
2025-05-18,CUST9437,Male,25,Hyderabad,Groceries,Milk,4,34.36,137.44
2025-05-20,CUST9438,Male,35,Bangalore,Sports,Treadmill,1,37075.71,37075.71
2025-05-13,CUST9439,Female,43,Hyderabad,Beauty,Serum,6,792.04,4752.24
2025-05-07,CUST9440,Male,22,Delhi,Sports,Treadmill,1,40121.24,40121.24
2025-05-21,CUST9441,Male,56,Hyderabad,Furniture,Cupboard,5,16360.42,81802.1
2025-05-21,CUST9442,Female,49,Mumbai,Furniture,TV Unit,2,8751.6,17503.2
2025-05-10,CUST9443,Female,18,Mumbai,Sports,Cycling Helmet,1,1172.08,1172.08
2025-05-17,CUST9444,Male,37,Nagpur,Groceries,Bread,1,36.09,36.09
2025-05-24,CUST9445,Male,41,Pune,Furniture,Bed,1,39223.13,39223.13
2025-05-24,CUST9446,Female,20,Pune,Groceries,Rice,6,66.78,400.68
2025-05-23,CUST9447,Male,29,Bangalore,Beauty,Perfume,5,1627.74,8138.7
2025-05-18,CUST9448,Female,30,Delhi,Groceries,Sugar,1,48.03,48.03
2025-05-26,CUST9449,Male,48,Delhi,Beauty,Lipstick,4,763.41,3053.64
2025-05-21,CUST9450,Female,49,Bangalore,Beauty,Serum,3,1002.75,3008.25
2025-05-16,CUST9451,Male,18,Mumbai,Electronics,Bluetooth Speaker,3,2624.6,7873.8
2025-05-23,CUST9452,Male,51,Nagpur,Furniture,Bookshelf,5,4555.62,22778.1
2025-05-02,CUST9453,Female,53,Delhi,Groceries,Bread,4,45.08,180.32
2025-05-24,CUST9454,Female,29,Pune,Clothing,Kurta,3,1336.03,4008.09
2025-05-17,CUST9455,Male,31,Delhi,Sports,Football,4,952.32,3809.28
2025-05-23,CUST9456,Male,43,Hyderabad,Furniture,Chair,2,2551.38,5102.76
2025-05-26,CUST9457,Male,53,Hyderabad,Furniture,Sofa,5,28142.29,140711.45
2025-05-24,CUST9458,Female,19,Mumbai,Sports,Skipping Rope,3,262.57,787.71
2025-05-05,CUST9459,Female,38,Delhi,Clothing,Jacket,1,3021.65,3021.65
2025-05-16,CUST9460,Male,21,Mumbai,Sports,Yoga Mat,2,804.27,1608.54
2025-05-11,CUST9461,Male,36,Pune,Furniture,Cupboard,2,20694.56,41389.12
2025-05-04,CUST9462,Male,50,Mumbai,Furniture,Cupboard,5,18080.6,90403.0
2025-05-15,CUST9463,Male,42,Bangalore,Furniture,Table,2,5152.8,10305.6
2025-05-26,CUST9464,Male,28,Hyderabad,Electronics,Smartwatch,3,7628.64,22885.92
2025-05-23,CUST9465,Female,42,Nagpur,Beauty,Perfume,5,1520.08,7600.4
2025-05-26,CUST9466,Male,51,Bangalore,Groceries,Eggs,5,73.78,368.9
2025-05-26,CUST9467,Female,54,Delhi,Clothing,Track Pants,2,1088.38,2176.76
2025-05-15,CUST9468,Male,28,Mumbai,Sports,Treadmill,3,34029.41,102088.23
2025-05-26,CUST9469,Female,22,Delhi,Electronics,Bluetooth Speaker,5,2533.64,12668.2
2025-05-01,CUST9470,Female,47,Mumbai,Clothing,T-Shirt,2,744.77,1489.54
2025-05-28,CUST9471,Male,21,Mumbai,Electronics,Gaming Console,6,37245.83,223474.98
2025-05-24,CUST9472,Male,46,Mumbai,Beauty,Shampoo,4,339.21,1356.84
2025-05-09,CUST9473,Male,31,Bangalore,Electronics,Gaming Console,1,38519.79,38519.79
2025-05-03,CUST9474,Male,23,Hyderabad,Groceries,Rice,1,65.11,65.11
2025-05-24,CUST9475,Female,43,Delhi,Furniture,Sofa,2,25638.35,51276.7
2025-05-10,CUST9476,Male,42,Hyderabad,Beauty,Moisturizer,5,477.27,2386.35
2025-05-25,CUST9477,Male,33,Mumbai,Electronics,Gaming Console,3,43495.94,130487.82
2025-05-02,CUST9478,Female,33,Mumbai,Groceries,Bread,5,40.83,204.15
2025-05-10,CUST9479,Female,37,Hyderabad,Groceries,Rice,1,54.79,54.79
2025-05-14,CUST9480,Female,24,Pune,Beauty,Sunscreen,5,523.71,2618.55
2025-05-05,CUST9481,Female,57,Delhi,Furniture,Bed,6,30527.33,183163.98
2025-05-03,CUST9482,Female,21,Hyderabad,Beauty,Shampoo,6,356.12,2136.72
2025-05-01,CUST9483,Female,39,Pune,Beauty,Serum,2,987.99,1975.98
2025-05-24,CUST9484,Male,27,Delhi,Sports,Yoga Mat,4,619.05,2476.2
2025-05-10,CUST9485,Male,39,Hyderabad,Clothing,Hoodie,1,2144.62,2144.62
2025-05-27,CUST9486,Male,39,Bangalore,Furniture,Sofa,6,24588.22,147529.32
2025-05-23,CUST9487,Female,36,Mumbai,Furniture,TV Unit,3,8840.65,26521.95
2025-05-26,CUST9488,Female,21,Bangalore,Sports,Dumbbells,2,1874.07,3748.14
2025-05-16,CUST9489,Female,44,Hyderabad,Furniture,Bookshelf,4,4577.31,18309.24
2025-05-08,CUST9490,Male,22,Bangalore,Electronics,Laptop,1,48284.95,48284.95
2025-05-13,CUST9491,Female,50,Pune,Groceries,Sugar,5,44.56,222.8
2025-05-15,CUST9492,Female,44,Pune,Groceries,Cooking Oil,4,173.37,693.48
2025-05-19,CUST9493,Male,44,Nagpur,Furniture,Table,5,5285.74,26428.7
2025-05-06,CUST9494,Male,41,Delhi,Furniture,Cupboard,3,19505.28,58515.84
2025-05-10,CUST9495,Female,24,Bangalore,Electronics,Headphones,6,2805.33,16831.98
2025-05-10,CUST9496,Male,44,Hyderabad,Furniture,Sofa,1,21348.99,21348.99
2025-05-04,CUST9497,Female,19,Mumbai,Sports,Yoga Mat,3,771.99,2315.97
2025-05-02,CUST9498,Female,46,Mumbai,Furniture,Bed,3,33953.39,101860.17
2025-05-15,CUST9499,Male,50,Hyderabad,Clothing,Jeans,3,1640.43,4921.29
2025-06-09,CUST9500,Male,28,Hyderabad,Sports,Cricket Bat,5,2287.47,11437.35
2025-06-22,CUST9501,Female,29,Mumbai,Electronics,Laptop,5,47478.52,237392.6
2025-06-14,CUST9502,Female,37,Bangalore,Beauty,Lipstick,1,638.99,638.99
2025-06-27,CUST9503,Male,39,Delhi,Beauty,Face Wash,6,223.7,1342.2
2025-06-25,CUST9504,Female,18,Pune,Electronics,Camera,1,31271.51,31271.51
2025-06-28,CUST9505,Female,45,Pune,Furniture,Table,3,6134.43,18403.29
2025-06-04,CUST9506,Male,37,Mumbai,Beauty,Sunscreen,5,635.01,3175.05
2025-06-03,CUST9507,Female,33,Hyderabad,Groceries,Eggs,1,61.98,61.98
2025-06-05,CUST9508,Male,24,Mumbai,Electronics,Bluetooth Speaker,1,2627.93,2627.93
2025-06-27,CUST9509,Male,47,Mumbai,Furniture,Bed,3,32558.91,97676.73
2025-06-11,CUST9510,Female,53,Delhi,Furniture,Table,1,6277.79,6277.79
2025-06-14,CUST9511,Male,21,Hyderabad,Electronics,Smartphone,3,27981.31,83943.93
2025-06-01,CUST9512,Female,21,Mumbai,Sports,Dumbbells,4,1656.65,6626.6
2025-06-28,CUST9513,Male,35,Hyderabad,Electronics,Camera,3,33426.0,100278.0
2025-06-05,CUST9514,Female,32,Mumbai,Electronics,Camera,2,36723.99,73447.98
2025-06-13,CUST9515,Male,27,Mumbai,Electronics,Smartphone,6,26247.76,157486.56
2025-06-03,CUST9516,Male,41,Nagpur,Furniture,Sofa,4,28546.77,114187.08
2025-06-10,CUST9517,Female,20,Hyderabad,Clothing,Hoodie,1,1920.74,1920.74
2025-06-18,CUST9518,Male,20,Hyderabad,Groceries,Milk,5,27.98,139.9
2025-06-02,CUST9519,Female,34,Pune,Clothing,Track Pants,2,1173.24,2346.48
2025-06-07,CUST9520,Male,24,Hyderabad,Electronics,Headphones,2,2882.52,5765.04
2025-06-17,CUST9521,Female,37,Mumbai,Beauty,Lipstick,4,668.53,2674.12
2025-06-11,CUST9522,Female,29,Delhi,Electronics,Laptop,5,44629.36,223146.8
2025-06-07,CUST9523,Female,55,Nagpur,Clothing,Shoes,4,2191.16,8764.64
2025-06-07,CUST9524,Female,20,Bangalore,Beauty,Sunscreen,1,596.27,596.27
2025-06-11,CUST9525,Female,22,Bangalore,Electronics,Laptop,6,52592.45,315554.7
2025-06-07,CUST9526,Female,47,Hyderabad,Groceries,Vegetables,2,43.97,87.94
2025-06-18,CUST9527,Male,57,Pune,Furniture,TV Unit,4,7392.9,29571.6
2025-06-06,CUST9528,Female,33,Mumbai,Sports,Cycling Helmet,1,1260.7,1260.7
2025-06-06,CUST9529,Female,24,Pune,Electronics,Smartwatch,2,8168.08,16336.16
2025-06-14,CUST9530,Male,54,Pune,Beauty,Perfume,1,1620.8,1620.8
2025-06-10,CUST9531,Male,38,Mumbai,Groceries,Cooking Oil,5,188.52,942.6
2025-06-08,CUST9532,Male,44,Bangalore,Clothing,Track Pants,5,1048.32,5241.6
2025-06-08,CUST9533,Male,37,Nagpur,Clothing,Jacket,3,3951.13,11853.39
2025-06-19,CUST9534,Female,54,Pune,Beauty,Face Wash,3,228.65,685.95
2025-06-14,CUST9535,Female,21,Hyderabad,Clothing,Shoes,6,2233.73,13402.38
2025-06-23,CUST9536,Male,21,Bangalore,Electronics,Tablet,5,16896.63,84483.15
2025-06-22,CUST9537,Female,46,Bangalore,Furniture,Dining Set,3,21469.55,64408.65
2025-06-18,CUST9538,Male,56,Mumbai,Furniture,Chair,6,3122.16,18732.96
2025-06-17,CUST9539,Female,31,Pune,Groceries,Cooking Oil,5,200.36,1001.8
2025-06-05,CUST9540,Female,27,Delhi,Electronics,Tablet,3,18106.32,54318.96
2025-06-19,CUST9541,Female,25,Nagpur,Groceries,Milk,1,31.11,31.11
2025-06-06,CUST9542,Female,39,Bangalore,Clothing,Shoes,6,2459.07,14754.42
2025-06-26,CUST9543,Female,27,Mumbai,Sports,Football,6,973.82,5842.92
2025-06-13,CUST9544,Male,32,Mumbai,Clothing,T-Shirt,6,821.97,4931.82
2025-06-17,CUST9545,Female,34,Hyderabad,Electronics,Tablet,2,18986.59,37973.18
2025-06-28,CUST9546,Male,48,Mumbai,Clothing,Hoodie,6,2402.37,14414.22
2025-06-20,CUST9547,Female,20,Nagpur,Electronics,Camera,5,38853.96,194269.8
2025-06-10,CUST9548,Male,21,Nagpur,Sports,Football,6,1032.66,6195.96
2025-06-13,CUST9549,Female,46,Hyderabad,Furniture,Cupboard,6,19315.86,115895.16
2025-06-06,CUST9550,Female,21,Bangalore,Clothing,Shoes,4,2156.67,8626.68
2025-06-06,CUST9551,Male,23,Delhi,Electronics,Bluetooth Speaker,4,2714.59,10858.36
2025-06-25,CUST9552,Male,25,Nagpur,Electronics,Tablet,3,18077.66,54232.98
2025-06-21,CUST9553,Female,25,Pune,Clothing,Track Pants,6,1365.13,8190.78
2025-06-19,CUST9554,Female,22,Delhi,Electronics,Headphones,3,2875.96,8627.88
2025-06-20,CUST9555,Female,24,Nagpur,Groceries,Vegetables,5,57.32,286.6
2025-06-15,CUST9556,Female,23,Delhi,Sports,Cycling Helmet,5,1076.11,5380.55
2025-06-18,CUST9557,Male,43,Pune,Groceries,Rice,5,56.1,280.5
2025-06-24,CUST9558,Female,39,Delhi,Furniture,Bookshelf,1,4732.1,4732.1
2025-06-23,CUST9559,Male,27,Delhi,Beauty,Body Lotion,5,400.48,2002.4
2025-06-28,CUST9560,Female,35,Delhi,Beauty,Serum,6,863.84,5183.04
2025-06-07,CUST9561,Male,55,Hyderabad,Furniture,Dining Set,6,20122.35,120734.1
2025-06-12,CUST9562,Female,20,Bangalore,Electronics,Smartphone,6,23903.86,143423.16
2025-06-21,CUST9563,Female,32,Delhi,Beauty,Body Lotion,5,446.07,2230.35
2025-06-21,CUST9564,Female,39,Mumbai,Furniture,TV Unit,3,8457.74,25373.22
